worker_id,name,skill_set,experience_level,availability,health_status,past_performance,job_sites,productivity_score
1376,Kelly Gregory,Roofing,Beginner,Available,Healthy,5,I,4.0
1377,Kerri Brown,Heavy Machinery Operation,Advanced,Unavailable,Major Issues,5,C,3.0
1378,Michael Mercer,Carpentry,Intermediate,Available,Major Issues,4,C,2.0
1379,Patrick Holmes,Painting,Beginner,Unavailable,Healthy,10,D,8.0
1380,Ashley Holland,Landscaping,Intermediate,Available,Major Issues,4,A,2.0
1381,Krista Martin,Heavy Machinery Operation,Advanced,Available,Healthy,1,F,1.2
1382,William Anderson,Drywall,Beginner,Available,Minor Issues,1,J,0.64
1383,Eric Richardson,HVAC,Intermediate,Unavailable,Minor Issues,1,E,0.8
1384,Jasmine Anderson,Landscaping,Intermediate,Unavailable,Major Issues,6,G,3.0
1385,Benjamin Erickson,Landscaping,Intermediate,Available,Healthy,10,J,10.0
1386,Mr. Blake Johnson DDS,Roofing,Beginner,Unavailable,Major Issues,3,B,1.2
1387,Tina Wilson,Landscaping,Advanced,Unavailable,Minor Issues,3,B,2.88
1388,Desiree Dalton,HVAC,Beginner,Available,Healthy,7,E,5.6
1389,Matthew Adams,Plumbing,Beginner,Available,Major Issues,5,H,2.0
1390,Lisa Hernandez,HVAC,Advanced,Available,Minor Issues,6,I,5.76
1391,Emily Adkins,Heavy Machinery Operation,Advanced,Unavailable,Healthy,5,D,6.0
1392,Elizabeth Cole,Carpentry,Intermediate,Unavailable,Healthy,1,H,1.0
1393,Adam Reeves PhD,Roofing,Beginner,Available,Minor Issues,7,H,4.48
1394,Allison Diaz,Carpentry,Advanced,Unavailable,Major Issues,5,B,3.0
1395,Melissa Richardson,Electrical,Advanced,Unavailable,Healthy,7,E,8.4
1396,Michael Sloan,Flooring,Beginner,Available,Healthy,4,F,3.2
1397,Oscar Noble,Carpentry,Advanced,Unavailable,Major Issues,9,H,5.4
1398,Tamara Callahan,Drywall,Beginner,Unavailable,Major Issues,2,G,0.8
1399,Tiffany Franco,Carpentry,Beginner,Available,Major Issues,9,C,3.6
1400,Robin Murphy,Electrical,Intermediate,Available,Healthy,3,E,3.0
1401,Nichole Curry,Landscaping,Intermediate,Unavailable,Major Issues,7,I,3.5
1402,Linda Hopkins,Carpentry,Beginner,Unavailable,Minor Issues,3,I,1.92
1403,Katrina Jefferson,Plumbing,Advanced,Available,Major Issues,8,D,4.8
1404,Kristin Barnes,Electrical,Intermediate,Unavailable,Major Issues,1,J,0.5
1405,Cody Berger,Heavy Machinery Operation,Beginner,Available,Minor Issues,6,A,3.84
1406,David Lewis,HVAC,Beginner,Unavailable,Major Issues,5,E,2.0
1407,Ronald Hester,Flooring,Beginner,Unavailable,Minor Issues,1,H,0.64
1408,Dustin Li,Painting,Beginner,Unavailable,Minor Issues,5,J,3.2
1409,Teresa Williams,Heavy Machinery Operation,Advanced,Unavailable,Healthy,10,B,12.0
1410,Alexandria Schroeder,Heavy Machinery Operation,Advanced,Available,Healthy,3,C,3.6
1411,Ashley Fields,HVAC,Beginner,Available,Healthy,9,F,7.2
1412,Olivia Perez,HVAC,Intermediate,Available,Healthy,1,D,1.0
1413,Ronald Brown,Drywall,Intermediate,Unavailable,Major Issues,10,I,5.0
1414,Dominic Williams,Heavy Machinery Operation,Advanced,Unavailable,Minor Issues,6,F,5.76
1415,Ana Thompson,Flooring,Intermediate,Unavailable,Minor Issues,7,F,5.6
1416,Desiree Morgan,Flooring,Intermediate,Available,Major Issues,6,B,3.0
1417,Jonathan Jordan,Flooring,Beginner,Unavailable,Minor Issues,2,E,1.28
1418,Rachel Smith,Roofing,Beginner,Available,Healthy,2,F,1.6
1419,Jacob Baldwin,Electrical,Beginner,Unavailable,Healthy,10,J,8.0
1420,Mathew Smith,Painting,Advanced,Available,Minor Issues,5,I,4.8
1421,Matthew Gardner,Landscaping,Intermediate,Unavailable,Major Issues,9,I,4.5
1422,Matthew Bailey,HVAC,Advanced,Available,Healthy,7,B,8.4
1423,Helen Brown,Carpentry,Advanced,Available,Healthy,5,J,6.0
1424,Charlene White,HVAC,Intermediate,Available,Major Issues,2,D,1.0
1425,Sara Davis,Flooring,Advanced,Available,Minor Issues,2,D,1.92
1426,David Rios,Heavy Machinery Operation,Advanced,Available,Healthy,6,F,7.2
1427,Micheal Thomas,Plumbing,Advanced,Unavailable,Healthy,1,J,1.2
1428,Robert Smith,Drywall,Intermediate,Available,Healthy,7,E,7.0
1429,Walter Wilson,Roofing,Beginner,Unavailable,Minor Issues,9,H,5.76
1430,Jonathon Reed,Electrical,Advanced,Unavailable,Major Issues,4,F,2.4
1431,Jennifer Duran,HVAC,Intermediate,Unavailable,Healthy,7,G,7.0
1432,Kimberly Smith,Roofing,Beginner,Available,Healthy,5,G,4.0
1433,Jackie Clark,Heavy Machinery Operation,Intermediate,Available,Minor Issues,1,H,0.8
1434,Robert Watson,Carpentry,Advanced,Unavailable,Healthy,1,A,1.2
1435,Michael Hansen,Plumbing,Advanced,Unavailable,Major Issues,5,F,3.0
1436,Nicholas Anderson,Drywall,Intermediate,Unavailable,Major Issues,5,F,2.5
1437,Nathan Henry,Flooring,Advanced,Unavailable,Major Issues,4,C,2.4
1438,Anthony Baxter,Carpentry,Intermediate,Unavailable,Major Issues,9,J,4.5
1439,Angie Sanders,HVAC,Intermediate,Unavailable,Healthy,8,E,8.0
1440,Paul Montgomery,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,7,I,4.48
1441,Robert Freeman,Carpentry,Advanced,Available,Minor Issues,5,C,4.8
1442,Yolanda Rodriguez,Roofing,Beginner,Available,Healthy,5,E,4.0
1443,Keith Sparks,Electrical,Advanced,Available,Minor Issues,8,H,7.68
1444,Brenda Butler,Painting,Beginner,Unavailable,Major Issues,9,I,3.6
1445,Tiffany Williams,Roofing,Intermediate,Available,Minor Issues,5,G,4.0
1446,Jennifer Carey,HVAC,Intermediate,Unavailable,Major Issues,6,G,3.0
1447,Beth Jefferson,Plumbing,Beginner,Available,Major Issues,5,F,2.0
1448,Heather Parker,Electrical,Advanced,Unavailable,Healthy,6,E,7.2
1449,Gregory Lopez,HVAC,Advanced,Available,Minor Issues,2,A,1.92
1450,Reginald Edwards,Plumbing,Intermediate,Unavailable,Major Issues,4,A,2.0
1451,Timothy Copeland,Flooring,Beginner,Unavailable,Major Issues,8,D,3.2
1452,Melissa Campbell,Landscaping,Advanced,Unavailable,Healthy,1,A,1.2
1453,George Sullivan,Drywall,Intermediate,Available,Minor Issues,8,D,6.4
1454,Ian Simmons,Painting,Intermediate,Unavailable,Minor Issues,10,B,8.0
1455,Darlene Allen DVM,Roofing,Intermediate,Available,Major Issues,5,A,2.5
1456,Joshua Davis,Flooring,Beginner,Available,Minor Issues,10,B,6.4
1457,Mark Hancock,Painting,Beginner,Unavailable,Minor Issues,4,C,2.56
1458,Lindsay Smith,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,5,B,3.2
1459,Danielle Watkins,Plumbing,Advanced,Unavailable,Major Issues,8,B,4.8
1460,Sabrina Santos,Drywall,Beginner,Unavailable,Minor Issues,5,J,3.2
1461,Brooke Smith,Plumbing,Beginner,Available,Major Issues,10,J,4.0
1462,Carrie Nguyen,Flooring,Advanced,Unavailable,Minor Issues,6,E,5.76
1463,Victoria Walker,Heavy Machinery Operation,Intermediate,Available,Minor Issues,2,E,1.6
1464,Laurie Berger,Roofing,Advanced,Available,Major Issues,3,D,1.8
1465,Michael Austin,Drywall,Beginner,Unavailable,Minor Issues,9,D,5.76
1466,Brianna Stephens,Heavy Machinery Operation,Beginner,Available,Minor Issues,2,H,1.28
1467,Allison Moreno,Heavy Machinery Operation,Beginner,Available,Minor Issues,3,F,1.92
1468,Jonathan Harris,Drywall,Advanced,Unavailable,Minor Issues,5,I,4.8
1469,Terrence Simmons,Heavy Machinery Operation,Intermediate,Unavailable,Minor Issues,10,C,8.0
1470,Logan Hill,Drywall,Intermediate,Available,Major Issues,4,E,2.0
1471,Kayla Mendoza,Roofing,Beginner,Available,Minor Issues,5,G,3.2
1472,William Allen,HVAC,Beginner,Available,Major Issues,1,G,0.4
1473,Melinda Snyder,Carpentry,Beginner,Unavailable,Minor Issues,9,I,5.76
1474,William Walters DVM,Landscaping,Beginner,Unavailable,Major Issues,4,D,1.6
1475,Kimberly Long,Drywall,Intermediate,Unavailable,Major Issues,9,E,4.5
1476,Mr. Allen Stanley,Painting,Advanced,Unavailable,Healthy,9,B,10.8
1477,Andrea Diaz,Flooring,Advanced,Unavailable,Minor Issues,5,B,4.8
1478,Timothy Anderson,Flooring,Beginner,Unavailable,Healthy,3,F,2.4
1479,Wayne Hall,HVAC,Advanced,Available,Healthy,5,F,6.0
1480,Emily Thompson,Roofing,Beginner,Available,Major Issues,4,J,1.6
1481,Travis Tucker,Flooring,Intermediate,Unavailable,Major Issues,3,J,1.5
1482,Stephanie Butler,Electrical,Intermediate,Available,Major Issues,7,G,3.5
1483,Elizabeth Stone,Carpentry,Advanced,Available,Minor Issues,3,I,2.88
1484,Carol Stevenson,Landscaping,Beginner,Available,Major Issues,3,E,1.2
1485,Julian Brown,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,4,A,1.6
1486,Pamela Powell,Carpentry,Intermediate,Unavailable,Minor Issues,6,D,4.8
1487,Terry Gonzalez,Plumbing,Beginner,Unavailable,Major Issues,1,B,0.4
1488,Mark Sullivan,Heavy Machinery Operation,Advanced,Available,Minor Issues,2,D,1.92
1489,Sheila Stout,Drywall,Beginner,Unavailable,Minor Issues,7,A,4.48
1490,Ashley Mora,Drywall,Advanced,Available,Major Issues,9,J,5.4
1491,Andrea Cox,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,10,H,6.4
1492,Cheryl Cobb,Plumbing,Beginner,Unavailable,Healthy,2,A,1.6
1493,Richard Hawkins,Drywall,Intermediate,Unavailable,Major Issues,5,C,2.5
1494,Johnny Campos,Plumbing,Beginner,Available,Healthy,4,H,3.2
1495,Regina Oliver,Plumbing,Intermediate,Available,Major Issues,6,H,3.0
1496,Summer Rollins,Heavy Machinery Operation,Intermediate,Available,Minor Issues,8,G,6.4
1497,Tamara Hawkins,Roofing,Advanced,Unavailable,Healthy,5,D,6.0
1498,Brian Raymond,Roofing,Beginner,Unavailable,Minor Issues,2,J,1.28
1499,Brian Brown,HVAC,Advanced,Available,Major Issues,3,H,1.8
1500,Kellie Smith,Heavy Machinery Operation,Advanced,Available,Healthy,6,F,7.2
1501,Joseph Trevino DVM,Electrical,Intermediate,Available,Major Issues,4,C,2.0
1502,Adam Pham,Plumbing,Intermediate,Unavailable,Minor Issues,6,C,4.8
1503,Melissa Rodriguez,Flooring,Intermediate,Available,Minor Issues,5,F,4.0
1504,Victor Murphy,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,2,J,2.0
1505,Tiffany Murphy,Landscaping,Advanced,Unavailable,Minor Issues,4,I,3.84
1506,Mr. Jonathan Johnson,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,7,F,7.0
1507,Fred Casey,HVAC,Advanced,Available,Major Issues,8,J,4.8
1508,Steve Hall,Carpentry,Advanced,Available,Major Issues,6,G,3.6
1509,Samuel Ortiz,Painting,Beginner,Unavailable,Healthy,7,B,5.6
1510,Carlos Martinez,Flooring,Advanced,Unavailable,Minor Issues,4,F,3.84
1511,Brittany White,Carpentry,Beginner,Unavailable,Minor Issues,9,A,5.76
1512,Tamara Robinson,Electrical,Intermediate,Available,Healthy,7,E,7.0
1513,Ashley Martin,Painting,Beginner,Available,Major Issues,1,G,0.4
1514,Robin Thompson,Landscaping,Intermediate,Unavailable,Healthy,2,I,2.0
1515,Pamela Mcmillan,Heavy Machinery Operation,Advanced,Unavailable,Healthy,5,E,6.0
1516,Micheal Peterson,Carpentry,Advanced,Available,Healthy,5,F,6.0
1517,Amanda Johnson,Electrical,Beginner,Unavailable,Minor Issues,7,A,4.48
1518,Rachael Ortiz,Painting,Advanced,Unavailable,Major Issues,6,J,3.6
1519,Chelsea Buckley,Heavy Machinery Operation,Advanced,Unavailable,Healthy,10,E,12.0
1520,Amber Burke,Heavy Machinery Operation,Intermediate,Unavailable,Minor Issues,4,A,3.2
1521,Victoria Clark,Painting,Beginner,Unavailable,Major Issues,2,J,0.8
1522,Austin Espinoza,Heavy Machinery Operation,Advanced,Available,Minor Issues,8,C,7.68
1523,Jenny Farley,Roofing,Intermediate,Available,Major Issues,10,E,5.0
1524,Kathryn Johnson,Landscaping,Intermediate,Available,Healthy,8,H,8.0
1525,Linda Johnson,HVAC,Intermediate,Unavailable,Minor Issues,2,A,1.6
1526,Monica Green,Roofing,Advanced,Available,Minor Issues,1,C,0.96
1527,Elizabeth Shelton,HVAC,Beginner,Unavailable,Healthy,5,B,4.0
1528,Benjamin Chang,Carpentry,Intermediate,Unavailable,Major Issues,2,H,1.0
1529,David Rivera,Roofing,Intermediate,Unavailable,Major Issues,9,E,4.5
1530,Tracy Henry DDS,Painting,Advanced,Available,Minor Issues,4,H,3.84
1531,James Williams,Flooring,Beginner,Unavailable,Healthy,7,J,5.6
1532,Mario Gutierrez,Painting,Advanced,Unavailable,Minor Issues,1,J,0.96
1533,Thomas Murray,HVAC,Beginner,Unavailable,Minor Issues,7,I,4.48
1534,Brian Bennett,Plumbing,Advanced,Available,Major Issues,1,H,0.6
1535,Justin Ross,Painting,Intermediate,Unavailable,Healthy,9,C,9.0
1536,Taylor Beasley,Landscaping,Beginner,Available,Minor Issues,5,F,3.2
1537,Robert Foley,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,6,C,2.4
1538,Madison Glenn,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,5,D,3.2
1539,Elizabeth Roach,Landscaping,Advanced,Unavailable,Minor Issues,5,A,4.8
1540,Alexis Yang,Painting,Advanced,Available,Minor Issues,1,E,0.96
1541,Cody Frey,Heavy Machinery Operation,Beginner,Available,Healthy,5,B,4.0
1542,Travis Beck,Electrical,Intermediate,Available,Healthy,8,J,8.0
1543,Jessica Matthews,Drywall,Advanced,Unavailable,Healthy,4,G,4.8
1544,Kelly Carpenter,Flooring,Beginner,Available,Major Issues,1,B,0.4
1545,Karen Blair,Roofing,Advanced,Unavailable,Minor Issues,2,E,1.92
1546,James Fisher,Roofing,Intermediate,Available,Minor Issues,8,J,6.4
1547,Mary Schwartz,Plumbing,Beginner,Available,Healthy,4,H,3.2
1548,Paula Johnston,Heavy Machinery Operation,Intermediate,Unavailable,Major Issues,8,G,4.0
1549,Lauren Mejia,HVAC,Advanced,Available,Minor Issues,1,F,0.96
1550,Kevin Lopez,Heavy Machinery Operation,Beginner,Available,Healthy,5,J,4.0
1551,Brandi Benton,Painting,Advanced,Unavailable,Minor Issues,1,A,0.96
1552,Robert Randall,Roofing,Intermediate,Unavailable,Major Issues,8,G,4.0
1553,Stephanie Lewis,Flooring,Advanced,Available,Major Issues,9,H,5.4
1554,Ann Cook,Plumbing,Advanced,Available,Minor Issues,5,I,4.8
1555,Todd Macias,Drywall,Advanced,Unavailable,Minor Issues,10,C,9.6
1556,Catherine Hendrix,Drywall,Beginner,Available,Minor Issues,3,C,1.92
1557,Gina Deleon,Plumbing,Beginner,Available,Major Issues,4,J,1.6
1558,Jordan Brown,Roofing,Advanced,Unavailable,Minor Issues,8,A,7.68
1559,Cassandra Miller,Electrical,Advanced,Unavailable,Healthy,4,J,4.8
1560,Mr. Rodney Wilson DVM,Carpentry,Intermediate,Available,Major Issues,1,E,0.5
1561,Warren Maldonado,Drywall,Beginner,Available,Major Issues,8,H,3.2
1562,Andrea Carroll MD,Carpentry,Beginner,Available,Healthy,7,A,5.6
1563,Luke Ellis,Flooring,Advanced,Available,Healthy,7,J,8.4
1564,Lisa Dougherty,Carpentry,Advanced,Unavailable,Major Issues,6,J,3.6
1565,Benjamin Russell,Carpentry,Intermediate,Unavailable,Minor Issues,7,B,5.6
1566,Elizabeth Herrera,Heavy Machinery Operation,Advanced,Available,Healthy,9,C,10.8
1567,Matthew Campbell,Landscaping,Beginner,Unavailable,Healthy,2,B,1.6
1568,David Freeman,Carpentry,Intermediate,Unavailable,Minor Issues,7,C,5.6
1569,Sharon West,Roofing,Advanced,Available,Healthy,6,E,7.2
1570,Leah Ponce,Roofing,Intermediate,Unavailable,Minor Issues,2,I,1.6
1571,Karen Stanley,Flooring,Intermediate,Available,Minor Issues,8,F,6.4
1572,Michael Jones,Plumbing,Advanced,Available,Healthy,8,H,9.6
1573,Christopher Donaldson,Plumbing,Intermediate,Available,Minor Issues,8,I,6.4
1574,Lisa Parker,Drywall,Beginner,Unavailable,Major Issues,1,G,0.4
1575,Michelle Lopez,Electrical,Advanced,Available,Healthy,1,H,1.2
1576,Latoya Hoffman,Flooring,Advanced,Unavailable,Major Issues,8,E,4.8
1577,Nicholas Fuller,Landscaping,Beginner,Unavailable,Major Issues,5,C,2.0
1578,Patrick Sheppard,Roofing,Advanced,Available,Major Issues,5,E,3.0
1579,Troy Alvarado,Landscaping,Beginner,Available,Major Issues,9,D,3.6
1580,Jeffrey Howard,HVAC,Intermediate,Unavailable,Minor Issues,7,I,5.6
1581,Jacob Glass,Plumbing,Beginner,Unavailable,Major Issues,9,B,3.6
1582,Alicia Lopez,Electrical,Intermediate,Available,Major Issues,1,F,0.5
1583,Charles Collins,Roofing,Intermediate,Unavailable,Healthy,8,D,8.0
1584,Ricardo Cook,Flooring,Advanced,Unavailable,Minor Issues,1,F,0.96
1585,Kyle Briggs,Landscaping,Advanced,Unavailable,Healthy,6,J,7.2
1586,Michelle Castillo,Plumbing,Intermediate,Available,Minor Issues,6,B,4.8
1587,Jacqueline Glover,Landscaping,Advanced,Available,Minor Issues,3,D,2.88
1588,Stephanie Smith,Electrical,Beginner,Unavailable,Major Issues,7,A,2.8
1589,Robert Haynes,Flooring,Intermediate,Available,Minor Issues,9,I,7.2
1590,Nicholas Hernandez,Painting,Advanced,Unavailable,Healthy,9,A,10.8
1591,Nathan Perry,Flooring,Beginner,Unavailable,Minor Issues,1,B,0.64
1592,Timothy James,Carpentry,Advanced,Available,Healthy,1,H,1.2
1593,Kimberly Tate,Heavy Machinery Operation,Intermediate,Available,Minor Issues,8,C,6.4
1594,Eric Allen,Carpentry,Intermediate,Unavailable,Major Issues,1,J,0.5
1595,Jose Harris,Electrical,Advanced,Unavailable,Major Issues,4,E,2.4
1596,Sarah Costa,Flooring,Advanced,Unavailable,Healthy,1,I,1.2
1597,Kevin Brewer,HVAC,Beginner,Available,Minor Issues,1,C,0.64
1598,Yesenia Heath,Painting,Intermediate,Available,Healthy,3,D,3.0
1599,Andrew Jensen,Electrical,Advanced,Unavailable,Minor Issues,9,E,8.64
1600,David Phillips,Flooring,Advanced,Unavailable,Major Issues,2,B,1.2
1601,John Wilkins,HVAC,Intermediate,Unavailable,Healthy,9,H,9.0
1602,Mario Barrera,Carpentry,Advanced,Unavailable,Major Issues,5,F,3.0
1603,Tonya Hensley,HVAC,Intermediate,Available,Minor Issues,3,D,2.4
1604,Tricia Holmes,Electrical,Intermediate,Unavailable,Major Issues,3,H,1.5
1605,Jose Long,Flooring,Beginner,Unavailable,Minor Issues,4,I,2.56
1606,Kelly Mccoy,Drywall,Beginner,Available,Major Issues,4,C,1.6
1607,Paul Carroll,Roofing,Advanced,Unavailable,Major Issues,9,H,5.4
1608,Douglas Garcia,HVAC,Advanced,Unavailable,Healthy,7,B,8.4
1609,Cody Perry,Carpentry,Advanced,Available,Major Issues,4,J,2.4
1610,Breanna Keller,Heavy Machinery Operation,Advanced,Unavailable,Minor Issues,8,H,7.68
1611,Scott Parker,Drywall,Beginner,Unavailable,Minor Issues,4,E,2.56
1612,Joshua Russell,Flooring,Advanced,Available,Healthy,8,F,9.6
1613,Barbara Harris,Landscaping,Intermediate,Available,Minor Issues,7,H,5.6
1614,Craig Flowers,Carpentry,Beginner,Available,Minor Issues,10,G,6.4
1615,Jennifer Barber,Electrical,Intermediate,Unavailable,Major Issues,9,I,4.5
1616,Karen Thomas,Flooring,Beginner,Unavailable,Minor Issues,7,C,4.48
1617,Lauren Wilkinson,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,8,C,3.2
1618,Kenneth Garza,Painting,Intermediate,Available,Major Issues,5,B,2.5
1619,Sean Carter,Carpentry,Intermediate,Available,Minor Issues,6,H,4.8
1620,Ruben Wilson,Painting,Beginner,Available,Minor Issues,4,E,2.56
1621,John Hines,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,9,H,3.6
1622,Rachel Edwards,HVAC,Beginner,Unavailable,Major Issues,4,I,1.6
1623,Samuel Smith,Carpentry,Intermediate,Unavailable,Minor Issues,5,H,4.0
1624,Melissa Murphy,Flooring,Beginner,Available,Healthy,8,F,6.4
1625,Scott Suarez,Landscaping,Beginner,Unavailable,Major Issues,1,D,0.4
1626,Jennifer Campos,Roofing,Intermediate,Available,Healthy,4,E,4.0
1627,Brett Mitchell,Landscaping,Beginner,Unavailable,Healthy,9,A,7.2
1628,Linda Edwards,Carpentry,Advanced,Unavailable,Healthy,4,B,4.8
1629,David Johnson,Drywall,Intermediate,Unavailable,Major Issues,8,G,4.0
1630,Joshua Johnson,Plumbing,Advanced,Available,Minor Issues,3,F,2.88
1631,Travis Martin,Drywall,Advanced,Available,Healthy,6,H,7.2
1632,Andrew Adams,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,4,E,4.0
1633,Michael Curtis,Landscaping,Advanced,Unavailable,Healthy,10,B,12.0
1634,Ashley Nelson,Flooring,Intermediate,Available,Minor Issues,4,F,3.2
1635,Karen Mitchell,Painting,Advanced,Unavailable,Healthy,1,F,1.2
1636,Jacob Campbell,Electrical,Beginner,Available,Healthy,9,I,7.2
1637,Lorraine Santana,Painting,Intermediate,Unavailable,Major Issues,8,D,4.0
1638,Kristina Reed,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,9,C,3.6
1639,Mr. Jason Hernandez,Flooring,Beginner,Available,Healthy,5,A,4.0
1640,Robert Long,Electrical,Intermediate,Available,Healthy,9,F,9.0
1641,Maria Mcguire,Roofing,Beginner,Available,Major Issues,1,D,0.4
1642,Laura Arias,Carpentry,Advanced,Unavailable,Major Issues,10,H,6.0
1643,David Rivas,HVAC,Beginner,Available,Major Issues,8,C,3.2
1644,Joann Jacobson,Roofing,Advanced,Unavailable,Healthy,1,H,1.2
1645,Andrea King,Painting,Intermediate,Unavailable,Healthy,7,B,7.0
1646,Kenneth Wilson,Painting,Intermediate,Unavailable,Minor Issues,4,D,3.2
1647,Annette Aguilar,Landscaping,Intermediate,Available,Minor Issues,1,G,0.8
1648,Tonya Burns,Electrical,Intermediate,Unavailable,Minor Issues,5,F,4.0
1649,Maria Smith,Carpentry,Beginner,Unavailable,Major Issues,6,J,2.4
1650,Ronald Rojas,Painting,Advanced,Unavailable,Minor Issues,9,A,8.64
1651,Dylan Macdonald,Roofing,Advanced,Available,Healthy,8,H,9.6
1652,Jessica Ortiz,Plumbing,Intermediate,Unavailable,Minor Issues,10,C,8.0
1653,David Walters,Plumbing,Beginner,Available,Minor Issues,10,F,6.4
1654,Danielle Johnson,Heavy Machinery Operation,Intermediate,Available,Major Issues,5,C,2.5
1655,Jonathan Wallace,Drywall,Beginner,Available,Minor Issues,9,D,5.76
1656,Miss Kelly Johnson,HVAC,Advanced,Unavailable,Healthy,8,B,9.6
1657,Sharon Williams,Heavy Machinery Operation,Intermediate,Unavailable,Major Issues,3,F,1.5
1658,Brenda Ashley,Flooring,Intermediate,Available,Minor Issues,1,F,0.8
1659,Edward Ingram,Flooring,Advanced,Unavailable,Healthy,10,I,12.0
1660,Megan Hess,Heavy Machinery Operation,Advanced,Unavailable,Healthy,3,C,3.6
1661,Mrs. Vickie Melton,Drywall,Beginner,Unavailable,Healthy,10,D,8.0
1662,Ryan Bauer,Plumbing,Intermediate,Available,Healthy,10,A,10.0
1663,Margaret Gallegos,Drywall,Beginner,Unavailable,Minor Issues,1,H,0.64
1664,Debra Cunningham,Drywall,Advanced,Unavailable,Major Issues,3,B,1.8
1665,Logan Wright,Roofing,Intermediate,Unavailable,Major Issues,9,C,4.5
1666,Regina Thompson,Landscaping,Beginner,Unavailable,Major Issues,5,I,2.0
1667,John Meyer,Heavy Machinery Operation,Intermediate,Available,Healthy,1,F,1.0
1668,Jerry Herman,Painting,Intermediate,Available,Minor Issues,9,G,7.2
1669,Carl Collins,HVAC,Intermediate,Available,Major Issues,5,E,2.5
1670,Andrew Henderson,Flooring,Beginner,Available,Healthy,4,A,3.2
1671,Carlos Olson,Plumbing,Advanced,Unavailable,Healthy,10,E,12.0
1672,Wendy Lam,Roofing,Beginner,Unavailable,Healthy,5,G,4.0
1673,Mike Smith,Plumbing,Beginner,Unavailable,Healthy,7,I,5.6
1674,Laura Deleon,Carpentry,Advanced,Available,Healthy,2,F,2.4
1675,Daniel Gonzales,Plumbing,Beginner,Unavailable,Healthy,2,E,1.6
1676,Haley Newton,Flooring,Intermediate,Unavailable,Healthy,4,I,4.0
1677,Timothy Jackson,Roofing,Intermediate,Unavailable,Healthy,5,H,5.0
1678,Mary Simpson,Drywall,Advanced,Available,Healthy,4,A,4.8
1679,Amanda Ramos,HVAC,Advanced,Unavailable,Minor Issues,8,F,7.68
1680,Kevin Mora,Electrical,Intermediate,Unavailable,Minor Issues,4,J,3.2
1681,Richard Mercer,Painting,Advanced,Unavailable,Major Issues,2,E,1.2
1682,Christina Fuentes,Flooring,Intermediate,Available,Healthy,8,E,8.0
1683,Cody Johnson,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,4,F,2.56
1684,Charles Briggs,Flooring,Intermediate,Unavailable,Healthy,4,F,4.0
1685,Thomas Higgins,Carpentry,Intermediate,Unavailable,Major Issues,3,D,1.5
1686,Kevin Mcconnell,Carpentry,Intermediate,Available,Major Issues,2,E,1.0
1687,Bryan Smith,Electrical,Advanced,Available,Minor Issues,7,J,6.72
1688,Sandra Whitney,Heavy Machinery Operation,Intermediate,Available,Healthy,10,D,10.0
1689,Mercedes Garcia,HVAC,Beginner,Available,Minor Issues,1,J,0.64
1690,Tanya Hernandez,Landscaping,Advanced,Unavailable,Major Issues,8,A,4.8
1691,Jerry Davis,Heavy Machinery Operation,Advanced,Available,Minor Issues,8,G,7.68
1692,Lauren Parks,Heavy Machinery Operation,Intermediate,Available,Major Issues,5,G,2.5
1693,Cheryl Wells,HVAC,Advanced,Unavailable,Major Issues,9,D,5.4
1694,Julie Hall,Flooring,Beginner,Unavailable,Healthy,4,A,3.2
1695,Patricia Wallace,Painting,Intermediate,Available,Major Issues,5,E,2.5
1696,Nicholas Cochran,Electrical,Advanced,Unavailable,Healthy,1,F,1.2
1697,Angela Meyer,Painting,Beginner,Unavailable,Major Issues,1,I,0.4
1698,Robert Munoz,Electrical,Beginner,Available,Minor Issues,1,C,0.64
1699,Andrew Hancock,Roofing,Beginner,Unavailable,Major Issues,2,B,0.8
1700,Molly Davis,Heavy Machinery Operation,Advanced,Unavailable,Major Issues,9,H,5.4
1701,Robert Jimenez,Flooring,Advanced,Available,Major Issues,5,I,3.0
1702,Yvonne Garcia,Electrical,Intermediate,Available,Major Issues,3,F,1.5
1703,Patrick Krueger,Drywall,Beginner,Available,Minor Issues,2,C,1.28
1704,Monica Gilbert,Drywall,Advanced,Available,Major Issues,6,G,3.6
1705,Jennifer Hopkins,Plumbing,Advanced,Available,Healthy,3,D,3.6
1706,Daniel Oneill,Electrical,Beginner,Unavailable,Healthy,6,A,4.8
1707,Sandra Fisher,Heavy Machinery Operation,Intermediate,Available,Healthy,4,G,4.0
1708,Luis Campbell,Flooring,Advanced,Available,Major Issues,10,J,6.0
1709,Kristin Fitzgerald,Heavy Machinery Operation,Intermediate,Unavailable,Minor Issues,8,I,6.4
